hour_of_the_year;hour_of_the_day;day;pv_generation
6961;1;291;0.0
6962;2;291;0.0
6963;3;291;0.0
6964;4;291;0.0
6965;5;291;0.0
6966;6;291;0.0
6967;7;291;0.44
6968;8;291;1.645
6969;9;291;2.662
6970;10;291;3.556
6971;11;291;5.5
6972;12;291;5.489
6973;13;291;3.003
6974;14;291;1.17
6975;15;291;0.647
6976;16;291;0.464
6977;17;291;0.06
6978;18;291;0.0
6979;19;291;0.0
6980;20;291;0.0
6981;21;291;0.0
6982;22;291;0.0
6983;23;291;0.0
6984;24;291;0.0
