hour_of_the_year;hour_of_the_day;day;pv_generation
4465;1;187;0.0
4466;2;187;0.0
4467;3;187;0.0
4468;4;187;0.006
4469;5;187;0.292
4470;6;187;1.082
4471;7;187;2.797
4472;8;187;4.382
4473;9;187;5.639
4474;10;187;6.594
4475;11;187;7.09
4476;12;187;7.018
4477;13;187;6.354
4478;14;187;4.819
4479;15;187;3.789
4480;16;187;3.032
4481;17;187;1.952
4482;18;187;0.765
4483;19;187;0.18
4484;20;187;0.0
4485;21;187;0.0
4486;22;187;0.0
4487;23;187;0.0
4488;24;187;0.0
