hour_of_the_year;hour_of_the_day;day;pv_generation
3001;1;126;0.0
3002;2;126;0.0
3003;3;126;0.0
3004;4;126;0.0
3005;5;126;0.128
3006;6;126;0.957
3007;7;126;2.816
3008;8;126;4.197
3009;9;126;5.196
3010;10;126;6.143
3011;11;126;6.775
3012;12;126;7.164
3013;13;126;7.005
3014;14;126;6.546
3015;15;126;5.132
3016;16;126;3.529
3017;17;126;1.847
3018;18;126;0.476
3019;19;126;0.014
3020;20;126;0.0
3021;21;126;0.0
3022;22;126;0.0
3023;23;126;0.0
3024;24;126;0.0
