hour_of_the_year;hour_of_the_day;day;pv_generation
6769;1;283;0.0
6770;2;283;0.0
6771;3;283;0.0
6772;4;283;0.0
6773;5;283;0.0
6774;6;283;0.0
6775;7;283;0.639
6776;8;283;1.949
6777;9;283;2.223
6778;10;283;2.201
6779;11;283;3.356
6780;12;283;4.533
6781;13;283;4.967
6782;14;283;4.673
6783;15;283;3.446
6784;16;283;1.272
6785;17;283;0.177
6786;18;283;0.0
6787;19;283;0.0
6788;20;283;0.0
6789;21;283;0.0
6790;22;283;0.0
6791;23;283;0.0
6792;24;283;0.0
