hour_of_the_year;hour_of_the_day;day;pv_generation
1873;1;79;0.0
1874;2;79;0.0
1875;3;79;0.0
1876;4;79;0.0
1877;5;79;0.0
1878;6;79;0.108
1879;7;79;2.062
1880;8;79;4.387
1881;9;79;6.208
1882;10;79;7.438
1883;11;79;8.093
1884;12;79;8.217
1885;13;79;7.816
1886;14;79;6.899
1887;15;79;5.44
1888;16;79;3.453
1889;17;79;1.164
1890;18;79;0.0
1891;19;79;0.0
1892;20;79;0.0
1893;21;79;0.0
1894;22;79;0.0
1895;23;79;0.0
1896;24;79;0.0
