hour_of_the_year;hour_of_the_day;day;pv_generation
6913;1;289;0.0
6914;2;289;0.0
6915;3;289;0.0
6916;4;289;0.0
6917;5;289;0.0
6918;6;289;0.0
6919;7;289;0.545
6920;8;289;2.881
6921;9;289;5.115
6922;10;289;6.406
6923;11;289;7.031
6924;12;289;7.129
6925;13;289;6.753
6926;14;289;5.843
6927;15;289;4.251
6928;16;289;2.139
6929;17;289;0.157
6930;18;289;0.0
6931;19;289;0.0
6932;20;289;0.0
6933;21;289;0.0
6934;22;289;0.0
6935;23;289;0.0
6936;24;289;0.0
