hour_of_the_year;hour_of_the_day;day;pv_generation
5473;1;229;0.0
5474;2;229;0.0
5475;3;229;0.0
5476;4;229;0.0
5477;5;229;0.034
5478;6;229;0.457
5479;7;229;0.972
5480;8;229;2.088
5481;9;229;4.946
5482;10;229;5.105
5483;11;229;4.678
5484;12;229;3.961
5485;13;229;4.272
5486;14;229;3.042
5487;15;229;1.928
5488;16;229;1.288
5489;17;229;0.836
5490;18;229;0.229
5491;19;229;0.0
5492;20;229;0.0
5493;21;229;0.0
5494;22;229;0.0
5495;23;229;0.0
5496;24;229;0.0
