hour_of_the_year;hour_of_the_day;day;pv_generation
4249;1;178;0.0
4250;2;178;0.0
4251;3;178;0.0
4252;4;178;0.011
4253;5;178;0.322
4254;6;178;1.104
4255;7;178;2.704
4256;8;178;4.247
4257;9;178;5.49
4258;10;178;6.322
4259;11;178;6.698
4260;12;178;6.661
4261;13;178;6.264
4262;14;178;5.507
4263;15;178;4.459
4264;16;178;3.152
4265;17;178;1.878
4266;18;178;0.766
4267;19;178;0.197
4268;20;178;0.0
4269;21;178;0.0
4270;22;178;0.0
4271;23;178;0.0
4272;24;178;0.0
