hour_of_the_year;hour_of_the_day;day;pv_generation
6625;1;277;0.0
6626;2;277;0.0
6627;3;277;0.0
6628;4;277;0.0
6629;5;277;0.0
6630;6;277;0.0
6631;7;277;0.493
6632;8;277;1.321
6633;9;277;2.332
6634;10;277;3.211
6635;11;277;4.007
6636;12;277;3.605
6637;13;277;2.313
6638;14;277;1.353
6639;15;277;0.903
6640;16;277;0.409
6641;17;277;0.048
6642;18;277;0.0
6643;19;277;0.0
6644;20;277;0.0
6645;21;277;0.0
6646;22;277;0.0
6647;23;277;0.0
6648;24;277;0.0
