hour_of_the_year;hour_of_the_day;day;pv_generation
4969;1;208;0.0
4970;2;208;0.0
4971;3;208;0.0
4972;4;208;0.0
4973;5;208;0.067
4974;6;208;0.305
4975;7;208;0.554
4976;8;208;0.746
4977;9;208;1.051
4978;10;208;1.937
4979;11;208;2.342
4980;12;208;2.119
4981;13;208;1.69
4982;14;208;1.38
4983;15;208;1.267
4984;16;208;1.002
4985;17;208;0.635
4986;18;208;0.256
4987;19;208;0.014
4988;20;208;0.0
4989;21;208;0.0
4990;22;208;0.0
4991;23;208;0.0
4992;24;208;0.0
