hour_of_the_year;hour_of_the_day;day;pv_generation
6529;1;273;0.0
6530;2;273;0.0
6531;3;273;0.0
6532;4;273;0.0
6533;5;273;0.0
6534;6;273;0.015
6535;7;273;0.747
6536;8;273;2.114
6537;9;273;4.779
6538;10;273;6.192
6539;11;273;7.068
6540;12;273;7.189
6541;13;273;6.714
6542;14;273;5.907
6543;15;273;4.7
6544;16;273;2.904
6545;17;273;0.781
6546;18;273;0.0
6547;19;273;0.0
6548;20;273;0.0
6549;21;273;0.0
6550;22;273;0.0
6551;23;273;0.0
6552;24;273;0.0
