hour_of_the_year;hour_of_the_day;day;pv_generation
3721;1;156;0.0
3722;2;156;0.0
3723;3;156;0.0
3724;4;156;0.0
3725;5;156;0.353
3726;6;156;1.173
3727;7;156;2.722
3728;8;156;4.112
3729;9;156;5.243
3730;10;156;6.054
3731;11;156;6.682
3732;12;156;6.71
3733;13;156;6.319
3734;14;156;5.533
3735;15;156;4.435
3736;16;156;3.198
3737;17;156;1.827
3738;18;156;0.722
3739;19;156;0.174
3740;20;156;0.0
3741;21;156;0.0
3742;22;156;0.0
3743;23;156;0.0
3744;24;156;0.0
