hour_of_the_year;hour_of_the_day;day;pv_generation
3577;1;150;0.0
3578;2;150;0.0
3579;3;150;0.0
3580;4;150;0.0
3581;5;150;0.32
3582;6;150;1.125
3583;7;150;2.863
3584;8;150;4.552
3585;9;150;5.996
3586;10;150;6.65
3587;11;150;7.285
3588;12;150;7.509
3589;13;150;7.321
3590;14;150;6.661
3591;15;150;5.575
3592;16;150;4.067
3593;17;150;2.206
3594;18;150;0.563
3595;19;150;0.163
3596;20;150;0.0
3597;21;150;0.0
3598;22;150;0.0
3599;23;150;0.0
3600;24;150;0.0
