hour_of_the_year;hour_of_the_day;day;pv_generation
3985;1;167;0.0
3986;2;167;0.0
3987;3;167;0.0
3988;4;167;0.0
3989;5;167;0.29
3990;6;167;1.041
3991;7;167;2.135
3992;8;167;3.509
3993;9;167;4.9
3994;10;167;5.627
3995;11;167;6.249
3996;12;167;6.388
3997;13;167;6.011
3998;14;167;5.264
3999;15;167;4.094
4000;16;167;2.999
4001;17;167;1.628
4002;18;167;0.752
4003;19;167;0.19
4004;20;167;0.0
4005;21;167;0.0
4006;22;167;0.0
4007;23;167;0.0
4008;24;167;0.0
