hour_of_the_year;hour_of_the_day;day;pv_generation
5665;1;237;0.0
5666;2;237;0.0
5667;3;237;0.0
5668;4;237;0.0
5669;5;237;0.008
5670;6;237;0.59
5671;7;237;2.021
5672;8;237;3.631
5673;9;237;4.648
5674;10;237;5.202
5675;11;237;5.79
5676;12;237;5.714
5677;13;237;5.377
5678;14;237;4.563
5679;15;237;3.525
5680;16;237;2.474
5681;17;237;1.148
5682;18;237;0.201
5683;19;237;0.0
5684;20;237;0.0
5685;21;237;0.0
5686;22;237;0.0
5687;23;237;0.0
5688;24;237;0.0
