hour_of_the_year;hour_of_the_day;day;pv_generation
4081;1;171;0.0
4082;2;171;0.0
4083;3;171;0.0
4084;4;171;0.0
4085;5;171;0.268
4086;6;171;1.091
4087;7;171;2.031
4088;8;171;2.969
4089;9;171;4.315
4090;10;171;5.617
4091;11;171;5.777
4092;12;171;4.273
4093;13;171;2.766
4094;14;171;2.196
4095;15;171;1.805
4096;16;171;1.334
4097;17;171;1.062
4098;18;171;0.559
4099;19;171;0.142
4100;20;171;0.0
4101;21;171;0.0
4102;22;171;0.0
4103;23;171;0.0
4104;24;171;0.0
