hour_of_the_year;hour_of_the_day;day;pv_generation
3337;1;140;0.0
3338;2;140;0.0
3339;3;140;0.0
3340;4;140;0.0
3341;5;140;0.018
3342;6;140;0.181
3343;7;140;0.484
3344;8;140;0.95
3345;9;140;1.401
3346;10;140;1.558
3347;11;140;1.596
3348;12;140;1.44
3349;13;140;1.183
3350;14;140;0.939
3351;15;140;0.717
3352;16;140;0.51
3353;17;140;0.321
3354;18;140;0.1
3355;19;140;0.0
3356;20;140;0.0
3357;21;140;0.0
3358;22;140;0.0
3359;23;140;0.0
3360;24;140;0.0
