hour_of_the_year;hour_of_the_day;day;pv_generation
2809;1;118;0.0
2810;2;118;0.0
2811;3;118;0.0
2812;4;118;0.0
2813;5;118;0.045
2814;6;118;0.722
2815;7;118;1.873
2816;8;118;2.625
2817;9;118;3.05
2818;10;118;3.608
2819;11;118;3.992
2820;12;118;4.273
2821;13;118;4.191
2822;14;118;3.428
2823;15;118;2.581
2824;16;118;1.65
2825;17;118;0.716
2826;18;118;0.166
2827;19;118;0.0
2828;20;118;0.0
2829;21;118;0.0
2830;22;118;0.0
2831;23;118;0.0
2832;24;118;0.0
