hour_of_the_year;hour_of_the_day;day;pv_generation
3289;1;138;0.0
3290;2;138;0.0
3291;3;138;0.0
3292;4;138;0.0
3293;5;138;0.247
3294;6;138;1.045
3295;7;138;2.083
3296;8;138;3.064
3297;9;138;3.633
3298;10;138;3.602
3299;11;138;3.449
3300;12;138;3.039
3301;13;138;2.359
3302;14;138;1.865
3303;15;138;1.641
3304;16;138;1.452
3305;17;138;1.16
3306;18;138;0.601
3307;19;138;0.077
3308;20;138;0.0
3309;21;138;0.0
3310;22;138;0.0
3311;23;138;0.0
3312;24;138;0.0
