hour_of_the_year;hour_of_the_day;day;pv_generation
3313;1;139;0.0
3314;2;139;0.0
3315;3;139;0.0
3316;4;139;0.0
3317;5;139;0.223
3318;6;139;0.953
3319;7;139;2.143
3320;8;139;3.389
3321;9;139;4.461
3322;10;139;5.62
3323;11;139;6.175
3324;12;139;5.657
3325;13;139;4.655
3326;14;139;3.495
3327;15;139;2.531
3328;16;139;1.449
3329;17;139;0.695
3330;18;139;0.198
3331;19;139;0.001
3332;20;139;0.0
3333;21;139;0.0
3334;22;139;0.0
3335;23;139;0.0
3336;24;139;0.0
