hour_of_the_year;hour_of_the_day;day;pv_generation
7033;1;294;0.0
7034;2;294;0.0
7035;3;294;0.0
7036;4;294;0.0
7037;5;294;0.0
7038;6;294;0.0
7039;7;294;0.263
7040;8;294;1.243
7041;9;294;1.635
7042;10;294;2.31
7043;11;294;3.805
7044;12;294;4.114
7045;13;294;3.531
7046;14;294;2.462
7047;15;294;1.435
7048;16;294;0.582
7049;17;294;0.015
7050;18;294;0.0
7051;19;294;0.0
7052;20;294;0.0
7053;21;294;0.0
7054;22;294;0.0
7055;23;294;0.0
7056;24;294;0.0
