hour_of_the_year;hour_of_the_day;day;pv_generation
6289;1;263;0.0
6290;2;263;0.0
6291;3;263;0.0
6292;4;263;0.0
6293;5;263;0.0
6294;6;263;0.178
6295;7;263;1.611
6296;8;263;3.572
6297;9;263;5.585
6298;10;263;6.839
6299;11;263;7.472
6300;12;263;7.594
6301;13;263;7.24
6302;14;263;6.409
6303;15;263;5.086
6304;16;263;3.275
6305;17;263;1.173
6306;18;263;0.001
6307;19;263;0.0
6308;20;263;0.0
6309;21;263;0.0
6310;22;263;0.0
6311;23;263;0.0
6312;24;263;0.0
