hour_of_the_year;hour_of_the_day;day;pv_generation
6841;1;286;0.0
6842;2;286;0.0
6843;3;286;0.0
6844;4;286;0.0
6845;5;286;0.0
6846;6;286;0.0
6847;7;286;0.829
6848;8;286;2.915
6849;9;286;4.515
6850;10;286;5.515
6851;11;286;6.189
6852;12;286;6.502
6853;13;286;6.254
6854;14;286;5.398
6855;15;286;4.026
6856;16;286;2.231
6857;17;286;0.252
6858;18;286;0.0
6859;19;286;0.0
6860;20;286;0.0
6861;21;286;0.0
6862;22;286;0.0
6863;23;286;0.0
6864;24;286;0.0
