hour_of_the_year;hour_of_the_day;day;pv_generation
6577;1;275;0.0
6578;2;275;0.0
6579;3;275;0.0
6580;4;275;0.0
6581;5;275;0.0
6582;6;275;0.0
6583;7;275;0.157
6584;8;275;0.649
6585;9;275;1.647
6586;10;275;2.668
6587;11;275;3.101
6588;12;275;2.721
6589;13;275;2.255
6590;14;275;1.581
6591;15;275;0.798
6592;16;275;0.296
6593;17;275;0.049
6594;18;275;0.0
6595;19;275;0.0
6596;20;275;0.0
6597;21;275;0.0
6598;22;275;0.0
6599;23;275;0.0
6600;24;275;0.0
