hour_of_the_year;hour_of_the_day;day;pv_generation
1273;1;54;0.0
1274;2;54;0.0
1275;3;54;0.0
1276;4;54;0.0
1277;5;54;0.0
1278;6;54;0.0
1279;7;54;0.89
1280;8;54;3.512
1281;9;54;5.767
1282;10;54;7.03
1283;11;54;7.71
1284;12;54;7.84
1285;13;54;7.423
1286;14;54;6.443
1287;15;54;4.665
1288;16;54;1.973
1289;17;54;0.112
1290;18;54;0.0
1291;19;54;0.0
1292;20;54;0.0
1293;21;54;0.0
1294;22;54;0.0
1295;23;54;0.0
1296;24;54;0.0
