hour_of_the_year;hour_of_the_day;day;pv_generation
8257;1;345;0.0
8258;2;345;0.0
8259;3;345;0.0
8260;4;345;0.0
8261;5;345;0.0
8262;6;345;0.0
8263;7;345;0.0
8264;8;345;0.256
8265;9;345;1.19
8266;10;345;2.052
8267;11;345;2.459
8268;12;345;2.485
8269;13;345;1.784
8270;14;345;0.913
8271;15;345;0.296
8272;16;345;0.0
8273;17;345;0.0
8274;18;345;0.0
8275;19;345;0.0
8276;20;345;0.0
8277;21;345;0.0
8278;22;345;0.0
8279;23;345;0.0
8280;24;345;0.0
