hour_of_the_year;hour_of_the_day;day;pv_generation
5521;1;231;0.0
5522;2;231;0.0
5523;3;231;0.0
5524;4;231;0.0
5525;5;231;0.019
5526;6;231;0.321
5527;7;231;0.682
5528;8;231;1.536
5529;9;231;2.766
5530;10;231;4.202
5531;11;231;5.462
5532;12;231;6.14
5533;13;231;5.635
5534;14;231;3.934
5535;15;231;2.287
5536;16;231;1.616
5537;17;231;0.899
5538;18;231;0.25
5539;19;231;0.0
5540;20;231;0.0
5541;21;231;0.0
5542;22;231;0.0
5543;23;231;0.0
5544;24;231;0.0
