hour_of_the_year;hour_of_the_day;day;pv_generation
4345;1;182;0.0
4346;2;182;0.0
4347;3;182;0.0
4348;4;182;0.004
4349;5;182;0.376
4350;6;182;1.051
4351;7;182;2.009
4352;8;182;2.862
4353;9;182;3.865
4354;10;182;4.524
4355;11;182;4.726
4356;12;182;4.573
4357;13;182;3.351
4358;14;182;2.281
4359;15;182;1.906
4360;16;182;1.476
4361;17;182;0.897
4362;18;182;0.452
4363;19;182;0.075
4364;20;182;0.0
4365;21;182;0.0
4366;22;182;0.0
4367;23;182;0.0
4368;24;182;0.0
