hour_of_the_year;hour_of_the_day;day;pv_generation
1633;1;69;0.0
1634;2;69;0.0
1635;3;69;0.0
1636;4;69;0.0
1637;5;69;0.0
1638;6;69;0.0
1639;7;69;0.054
1640;8;69;0.66
1641;9;69;1.229
1642;10;69;1.422
1643;11;69;1.545
1644;12;69;3.338
1645;13;69;3.485
1646;14;69;4.359
1647;15;69;3.123
1648;16;69;1.237
1649;17;69;0.218
1650;18;69;0.0
1651;19;69;0.0
1652;20;69;0.0
1653;21;69;0.0
1654;22;69;0.0
1655;23;69;0.0
1656;24;69;0.0
