hour_of_the_year;hour_of_the_day;day;pv_generation
7081;1;296;0.0
7082;2;296;0.0
7083;3;296;0.0
7084;4;296;0.0
7085;5;296;0.0
7086;6;296;0.0
7087;7;296;0.601
7088;8;296;2.875
7089;9;296;4.831
7090;10;296;6.041
7091;11;296;6.586
7092;12;296;6.668
7093;13;296;6.336
7094;14;296;5.514
7095;15;296;3.864
7096;16;296;1.363
7097;17;296;0.018
7098;18;296;0.0
7099;19;296;0.0
7100;20;296;0.0
7101;21;296;0.0
7102;22;296;0.0
7103;23;296;0.0
7104;24;296;0.0
