hour_of_the_year;hour_of_the_day;day;pv_generation
4153;1;174;0.0
4154;2;174;0.0
4155;3;174;0.0
4156;4;174;0.0
4157;5;174;0.279
4158;6;174;0.838
4159;7;174;1.716
4160;8;174;2.591
4161;9;174;3.376
4162;10;174;4.193
4163;11;174;5.323
4164;12;174;6.592
4165;13;174;6.396
4166;14;174;5.787
4167;15;174;4.932
4168;16;174;3.631
4169;17;174;2.092
4170;18;174;0.775
4171;19;174;0.238
4172;20;174;0.0
4173;21;174;0.0
4174;22;174;0.0
4175;23;174;0.0
4176;24;174;0.0
