hour_of_the_year;hour_of_the_day;day;pv_generation
6193;1;259;0.0
6194;2;259;0.0
6195;3;259;0.0
6196;4;259;0.0
6197;5;259;0.0
6198;6;259;0.232
6199;7;259;1.763
6200;8;259;3.558
6201;9;259;4.731
6202;10;259;5.231
6203;11;259;5.245
6204;12;259;5.561
6205;13;259;5.799
6206;14;259;5.599
6207;15;259;4.583
6208;16;259;2.899
6209;17;259;1.041
6210;18;259;0.013
6211;19;259;0.0
6212;20;259;0.0
6213;21;259;0.0
6214;22;259;0.0
6215;23;259;0.0
6216;24;259;0.0
