hour_of_the_year;hour_of_the_day;day;pv_generation
1897;1;80;0.0
1898;2;80;0.0
1899;3;80;0.0
1900;4;80;0.0
1901;5;80;0.0
1902;6;80;0.135
1903;7;80;2.211
1904;8;80;4.518
1905;9;80;6.28
1906;10;80;7.429
1907;11;80;8.033
1908;12;80;8.077
1909;13;80;7.693
1910;14;80;6.81
1911;15;80;5.308
1912;16;80;3.384
1913;17;80;1.156
1914;18;80;0.0
1915;19;80;0.0
1916;20;80;0.0
1917;21;80;0.0
1918;22;80;0.0
1919;23;80;0.0
1920;24;80;0.0
