hour_of_the_year;hour_of_the_day;day;pv_generation
1921;1;81;0.0
1922;2;81;0.0
1923;3;81;0.0
1924;4;81;0.0
1925;5;81;0.0
1926;6;81;0.146
1927;7;81;2.151
1928;8;81;4.375
1929;9;81;6.08
1930;10;81;7.178
1931;11;81;7.761
1932;12;81;7.829
1933;13;81;7.317
1934;14;81;6.272
1935;15;81;4.756
1936;16;81;2.848
1937;17;81;0.88
1938;18;81;0.0
1939;19;81;0.0
1940;20;81;0.0
1941;21;81;0.0
1942;22;81;0.0
1943;23;81;0.0
1944;24;81;0.0
