hour_of_the_year;hour_of_the_day;day;pv_generation
7201;1;301;0.0
7202;2;301;0.0
7203;3;301;0.0
7204;4;301;0.0
7205;5;301;0.0
7206;6;301;0.0
7207;7;301;0.0
7208;8;301;0.211
7209;9;301;0.57
7210;10;301;1.287
7211;11;301;1.937
7212;12;301;2.212
7213;13;301;2.164
7214;14;301;1.648
7215;15;301;0.794
7216;16;301;0.167
7217;17;301;0.0
7218;18;301;0.0
7219;19;301;0.0
7220;20;301;0.0
7221;21;301;0.0
7222;22;301;0.0
7223;23;301;0.0
7224;24;301;0.0
