hour_of_the_year;hour_of_the_day;day;pv_generation
5905;1;247;0.0
5906;2;247;0.0
5907;3;247;0.0
5908;4;247;0.0
5909;5;247;0.0
5910;6;247;0.512
5911;7;247;2.423
5912;8;247;4.348
5913;9;247;5.838
5914;10;247;6.855
5915;11;247;7.399
5916;12;247;7.507
5917;13;247;7.182
5918;14;247;6.408
5919;15;247;5.173
5920;16;247;3.487
5921;17;247;1.529
5922;18;247;0.085
5923;19;247;0.0
5924;20;247;0.0
5925;21;247;0.0
5926;22;247;0.0
5927;23;247;0.0
5928;24;247;0.0
