hour_of_the_year;hour_of_the_day;day;pv_generation
7441;1;311;0.0
7442;2;311;0.0
7443;3;311;0.0
7444;4;311;0.0
7445;5;311;0.0
7446;6;311;0.0
7447;7;311;0.079
7448;8;311;2.094
7449;9;311;4.379
7450;10;311;5.771
7451;11;311;6.274
7452;12;311;6.069
7453;13;311;4.034
7454;14;311;1.091
7455;15;311;0.535
7456;16;311;0.196
7457;17;311;0.0
7458;18;311;0.0
7459;19;311;0.0
7460;20;311;0.0
7461;21;311;0.0
7462;22;311;0.0
7463;23;311;0.0
7464;24;311;0.0
