hour_of_the_year;hour_of_the_day;day;pv_generation
6697;1;280;0.0
6698;2;280;0.0
6699;3;280;0.0
6700;4;280;0.0
6701;5;280;0.0
6702;6;280;0.0
6703;7;280;0.124
6704;8;280;0.583
6705;9;280;1.823
6706;10;280;4.04
6707;11;280;5.316
6708;12;280;6.28
6709;13;280;6.312
6710;14;280;5.49
6711;15;280;4.339
6712;16;280;2.418
6713;17;280;0.419
6714;18;280;0.0
6715;19;280;0.0
6716;20;280;0.0
6717;21;280;0.0
6718;22;280;0.0
6719;23;280;0.0
6720;24;280;0.0
