hour_of_the_year;hour_of_the_day;day;pv_generation
5833;1;244;0.0
5834;2;244;0.0
5835;3;244;0.0
5836;4;244;0.0
5837;5;244;0.0
5838;6;244;0.514
5839;7;244;2.085
5840;8;244;3.817
5841;9;244;5.243
5842;10;244;6.26
5843;11;244;6.568
5844;12;244;6.318
5845;13;244;5.578
5846;14;244;4.582
5847;15;244;3.483
5848;16;244;1.935
5849;17;244;0.738
5850;18;244;0.06
5851;19;244;0.0
5852;20;244;0.0
5853;21;244;0.0
5854;22;244;0.0
5855;23;244;0.0
5856;24;244;0.0
