hour_of_the_year;hour_of_the_day;day;pv_generation
5257;1;220;0.0
5258;2;220;0.0
5259;3;220;0.0
5260;4;220;0.0
5261;5;220;0.105
5262;6;220;0.72
5263;7;220;2.161
5264;8;220;4.229
5265;9;220;5.492
5266;10;220;6.076
5267;11;220;6.383
5268;12;220;6.654
5269;13;220;6.417
5270;14;220;5.944
5271;15;220;4.73
5272;16;220;2.825
5273;17;220;1.744
5274;18;220;0.473
5275;19;220;0.014
5276;20;220;0.0
5277;21;220;0.0
5278;22;220;0.0
5279;23;220;0.0
5280;24;220;0.0
