hour_of_the_year;hour_of_the_day;day;pv_generation
3049;1;128;0.0
3050;2;128;0.0
3051;3;128;0.0
3052;4;128;0.0
3053;5;128;0.052
3054;6;128;0.424
3055;7;128;0.719
3056;8;128;1.376
3057;9;128;3.277
3058;10;128;3.958
3059;11;128;2.666
3060;12;128;2.184
3061;13;128;2.073
3062;14;128;1.997
3063;15;128;1.354
3064;16;128;1.146
3065;17;128;0.845
3066;18;128;0.132
3067;19;128;0.0
3068;20;128;0.0
3069;21;128;0.0
3070;22;128;0.0
3071;23;128;0.0
3072;24;128;0.0
