hour_of_the_year;hour_of_the_day;day;pv_generation
1393;1;59;0.0
1394;2;59;0.0
1395;3;59;0.0
1396;4;59;0.0
1397;5;59;0.0
1398;6;59;0.0
1399;7;59;1.397
1400;8;59;3.662
1401;9;59;5.484
1402;10;59;6.676
1403;11;59;7.288
1404;12;59;7.373
1405;13;59;6.921
1406;14;59;5.912
1407;15;59;4.26
1408;16;59;2.139
1409;17;59;0.224
1410;18;59;0.0
1411;19;59;0.0
1412;20;59;0.0
1413;21;59;0.0
1414;22;59;0.0
1415;23;59;0.0
1416;24;59;0.0
