hour_of_the_year;hour_of_the_day;day;pv_generation
8377;1;350;0.0
8378;2;350;0.0
8379;3;350;0.0
8380;4;350;0.0
8381;5;350;0.0
8382;6;350;0.0
8383;7;350;0.0
8384;8;350;0.473
8385;9;350;2.698
8386;10;350;4.263
8387;11;350;5.088
8388;12;350;5.352
8389;13;350;4.139
8390;14;350;2.182
8391;15;350;0.915
8392;16;350;0.034
8393;17;350;0.0
8394;18;350;0.0
8395;19;350;0.0
8396;20;350;0.0
8397;21;350;0.0
8398;22;350;0.0
8399;23;350;0.0
8400;24;350;0.0
