hour_of_the_year;hour_of_the_day;day;pv_generation
433;1;19;0.0
434;2;19;0.0
435;3;19;0.0
436;4;19;0.0
437;5;19;0.0
438;6;19;0.0
439;7;19;0.0
440;8;19;0.973
441;9;19;3.076
442;10;19;5.037
443;11;19;6.16
444;12;19;6.394
445;13;19;5.884
446;14;19;4.669
447;15;19;2.654
448;16;19;0.462
449;17;19;0.0
450;18;19;0.0
451;19;19;0.0
452;20;19;0.0
453;21;19;0.0
454;22;19;0.0
455;23;19;0.0
456;24;19;0.0
