hour_of_the_year;hour_of_the_day;day;pv_generation
8545;1;357;0.0
8546;2;357;0.0
8547;3;357;0.0
8548;4;357;0.0
8549;5;357;0.0
8550;6;357;0.0
8551;7;357;0.0
8552;8;357;0.013
8553;9;357;0.255
8554;10;357;0.572
8555;11;357;0.849
8556;12;357;0.832
8557;13;357;0.852
8558;14;357;0.656
8559;15;357;0.233
8560;16;357;0.0
8561;17;357;0.0
8562;18;357;0.0
8563;19;357;0.0
8564;20;357;0.0
8565;21;357;0.0
8566;22;357;0.0
8567;23;357;0.0
8568;24;357;0.0
