hour_of_the_year;hour_of_the_day;day;electricity_consumption
3121;1;131;0.393707
3122;2;131;0.32652575
3123;3;131;0.18192725
3124;4;131;0.21701425
3125;5;131;0.251158
3126;6;131;0.211334
3127;7;131;0.20090525
3128;8;131;0.21250275
3129;9;131;0.18877875
3130;10;131;0.16948425
3131;11;131;0.168349
3132;12;131;0.1908655
3133;13;131;0.96250825
3134;14;131;0.3771925
3135;15;131;0.19671325
3136;16;131;0.38328525
3137;17;131;0.2212375
3138;18;131;1.1438925
3139;19;131;0.915014
3140;20;131;0.35997325
3141;21;131;0.450213
3142;22;131;0.306551
3143;23;131;0.2764125
3144;24;131;0.26708425
