hour_of_the_year;hour_of_the_day;day;electricity_consumption
5689;1;238;0.173925
5690;2;238;0.2204025
5691;3;238;0.19510525
5692;4;238;0.20912575
5693;5;238;0.27845925
5694;6;238;0.252851
5695;7;238;0.28959775
5696;8;238;0.3940665
5697;9;238;0.42523025
5698;10;238;0.26910425
5699;11;238;0.31795475
5700;12;238;0.841147
5701;13;238;0.64652025
5702;14;238;0.3019155
5703;15;238;0.479043
5704;16;238;0.3326025
5705;17;238;0.19401
5706;18;238;0.20608725
5707;19;238;0.29071375
5708;20;238;0.28515025
5709;21;238;0.431744
5710;22;238;0.4099405
5711;23;238;0.23930675
5712;24;238;0.356109
