hour_of_the_year;hour_of_the_day;day;electricity_consumption
4201;1;176;0.3975805
4202;2;176;0.431939
4203;3;176;0.22471575
4204;4;176;0.194229
4205;5;176;0.17103125
4206;6;176;0.18938375
4207;7;176;0.8203405
4208;8;176;0.15952775
4209;9;176;0.1731765
4210;10;176;0.19088
4211;11;176;0.2313795
4212;12;176;0.1945015
4213;13;176;0.19800175
4214;14;176;1.0764375
4215;15;176;0.341306
4216;16;176;1.05828
4217;17;176;0.74107275
4218;18;176;0.20458775
4219;19;176;0.41150175
4220;20;176;0.34657
4221;21;176;0.374049
4222;22;176;0.48461675
4223;23;176;0.332848
4224;24;176;0.29128025
