hour_of_the_year;hour_of_the_day;day;electricity_consumption
6937;1;290;0.27688275
6938;2;290;0.28318325
6939;3;290;0.40969925
6940;4;290;0.31658625
6941;5;290;0.27307125
6942;6;290;0.35805975
6943;7;290;0.27998425
6944;8;290;0.2757705
6945;9;290;0.3693815
6946;10;290;0.50965325
6947;11;290;0.27450025
6948;12;290;0.27066525
6949;13;290;0.2768935
6950;14;290;0.28538825
6951;15;290;0.285547
6952;16;290;0.44500275
6953;17;290;0.5549945
6954;18;290;0.65665325
6955;19;290;1.60728875
6956;20;290;0.49166775
6957;21;290;0.49546575
6958;22;290;0.55341775
6959;23;290;0.51765825
6960;24;290;0.41008475
