hour_of_the_year;hour_of_the_day;day;electricity_consumption
6169;1;258;0.19495425
6170;2;258;0.19335525
6171;3;258;0.18971625
6172;4;258;0.1630025
6173;5;258;0.195402
6174;6;258;0.28476175
6175;7;258;0.28911275
6176;8;258;0.2267985
6177;9;258;0.20295475
6178;10;258;0.28577
6179;11;258;0.1945445
6180;12;258;0.1915315
6181;13;258;0.1807855
6182;14;258;0.1972365
6183;15;258;0.5992635
6184;16;258;0.4009765
6185;17;258;0.26143225
6186;18;258;0.49430275
6187;19;258;0.5935165
6188;20;258;0.54849975
6189;21;258;0.571494
6190;22;258;0.61117675
6191;23;258;0.49297725
6192;24;258;0.325882
