hour_of_the_year;hour_of_the_day;day;electricity_consumption
1489;1;63;0.1711895
1490;2;63;0.17454825
1491;3;63;0.18330325
1492;4;63;0.17840825
1493;5;63;0.19033625
1494;6;63;0.292694
1495;7;63;0.22481225
1496;8;63;0.3076885
1497;9;63;0.243916
1498;10;63;1.0036815
1499;11;63;0.1935435
1500;12;63;0.15793225
1501;13;63;0.67952325
1502;14;63;1.38476525
1503;15;63;0.998961
1504;16;63;0.514597
1505;17;63;0.200393
1506;18;63;0.57453525
1507;19;63;1.658185
1508;20;63;1.85239775
1509;21;63;1.54790325
1510;22;63;0.73983
1511;23;63;0.575794
1512;24;63;0.32563
