hour_of_the_year;hour_of_the_day;day;electricity_consumption
3241;1;136;0.37070425
3242;2;136;0.2174835
3243;3;136;0.180828
3244;4;136;0.19126375
3245;5;136;0.20630175
3246;6;136;0.228361
3247;7;136;0.1709305
3248;8;136;0.1713795
3249;9;136;0.1920585
3250;10;136;0.1890275
3251;11;136;0.303141
3252;12;136;0.378492
3253;13;136;0.30108075
3254;14;136;0.39831475
3255;15;136;0.68038775
3256;16;136;0.29161175
3257;17;136;0.197236
3258;18;136;0.16946175
3259;19;136;0.82933225
3260;20;136;0.965097
3261;21;136;1.0345405
3262;22;136;0.34277725
3263;23;136;0.31385725
3264;24;136;0.32319975
