hour_of_the_year;hour_of_the_day;day;electricity_consumption
2473;1;104;0.2127725
2474;2;104;0.19841675
2475;3;104;0.19448275
2476;4;104;0.19371125
2477;5;104;0.282536
2478;6;104;0.259823
2479;7;104;0.183992
2480;8;104;0.230324
2481;9;104;0.266806
2482;10;104;0.19711875
2483;11;104;0.194996
2484;12;104;0.28616775
2485;13;104;0.37257875
2486;14;104;0.7779815
2487;15;104;0.176225
2488;16;104;0.34464075
2489;17;104;0.18646575
2490;18;104;0.210141
2491;19;104;0.37785525
2492;20;104;0.45527775
2493;21;104;0.32823975
2494;22;104;0.3497195
2495;23;104;0.6681475
2496;24;104;0.3812815
