hour_of_the_year;hour_of_the_day;day;electricity_consumption
1273;1;54;0.40086575
1274;2;54;0.40707325
1275;3;54;0.2797945
1276;4;54;0.27765
1277;5;54;0.3136275
1278;6;54;0.303296
1279;7;54;0.300506
1280;8;54;1.0574835
1281;9;54;0.3283335
1282;10;54;0.2779095
1283;11;54;0.26306375
1284;12;54;0.2868575
1285;13;54;1.03254525
1286;14;54;0.2763825
1287;15;54;0.71580125
1288;16;54;0.59869725
1289;17;54;0.28477275
1290;18;54;0.510021
1291;19;54;0.60959125
1292;20;54;1.31609225
1293;21;54;1.365818
1294;22;54;0.67468725
1295;23;54;0.54727975
1296;24;54;0.34429125
