hour_of_the_year;hour_of_the_day;day;electricity_consumption
169;1;8;0.29201575
170;2;8;0.27517725
171;3;8;0.2781435
172;4;8;0.32258225
173;5;8;0.2917385
174;6;8;0.29477825
175;7;8;0.2994305
176;8;8;0.26482875
177;9;8;0.375815
178;10;8;0.3962085
179;11;8;0.83453225
180;12;8;0.4070845
181;13;8;0.29170325
182;14;8;0.797448
183;15;8;0.456348
184;16;8;0.79350525
185;17;8;1.49378475
186;18;8;0.85306525
187;19;8;1.2715275
188;20;8;1.7535325
189;21;8;0.70652675
190;22;8;0.62571375
191;23;8;0.7516765
192;24;8;0.4892935
