hour_of_the_year;hour_of_the_day;day;electricity_consumption
2329;1;98;0.273228
2330;2;98;0.256668
2331;3;98;0.2839585
2332;4;98;0.28090075
2333;5;98;0.3708515
2334;6;98;0.36030325
2335;7;98;0.37940925
2336;8;98;0.6845685
2337;9;98;0.284982
2338;10;98;0.26555075
2339;11;98;0.26467075
2340;12;98;0.257734
2341;13;98;0.537661
2342;14;98;0.2856115
2343;15;98;0.27014125
2344;16;98;0.88053875
2345;17;98;0.97011725
2346;18;98;0.72784775
2347;19;98;0.845
2348;20;98;0.65001525
2349;21;98;0.7178455
2350;22;98;0.5959855
2351;23;98;0.347172
2352;24;98;0.308928
