hour_of_the_year;hour_of_the_day;day;electricity_consumption
5497;1;230;0.19523225
5498;2;230;0.1975505
5499;3;230;0.17748025
5500;4;230;0.18908875
5501;5;230;0.180314
5502;6;230;0.18723025
5503;7;230;0.17296075
5504;8;230;0.18537625
5505;9;230;0.409476
5506;10;230;1.39700975
5507;11;230;0.6349135
5508;12;230;0.340478
5509;13;230;0.193102
5510;14;230;0.51403125
5511;15;230;0.7656475
5512;16;230;0.847115
5513;17;230;0.26612475
5514;18;230;0.3592025
5515;19;230;0.66834625
5516;20;230;1.504791
5517;21;230;0.80140725
5518;22;230;0.4352575
5519;23;230;0.2255335
5520;24;230;0.2892475
