hour_of_the_year;hour_of_the_day;day;electricity_consumption
2545;1;107;0.259059
2546;2;107;0.302551
2547;3;107;0.21363025
2548;4;107;0.16816475
2549;5;107;0.1984085
2550;6;107;0.2016115
2551;7;107;0.213291
2552;8;107;0.19926625
2553;9;107;0.1897505
2554;10;107;0.1828265
2555;11;107;0.18919875
2556;12;107;0.1867415
2557;13;107;0.55315975
2558;14;107;0.206338
2559;15;107;0.22721575
2560;16;107;0.51925275
2561;17;107;0.33642475
2562;18;107;0.28203575
2563;19;107;0.72087575
2564;20;107;0.92559475
2565;21;107;0.880179
2566;22;107;0.53208775
2567;23;107;0.2784285
2568;24;107;0.217261
