hour_of_the_year;hour_of_the_day;day;electricity_consumption
577;1;25;0.334921
578;2;25;0.29072675
579;3;25;0.28791175
580;4;25;0.2594405
581;5;25;0.254604
582;6;25;0.38138725
583;7;25;0.301337
584;8;25;0.3718375
585;9;25;0.39400375
586;10;25;0.34258475
587;11;25;0.46624675
588;12;25;0.46303225
589;13;25;0.907657
590;14;25;0.28102225
591;15;25;0.260399
592;16;25;0.78987775
593;17;25;0.5696785
594;18;25;0.44981975
595;19;25;0.91537325
596;20;25;0.87824525
597;21;25;1.37811425
598;22;25;0.65809475
599;23;25;0.58148575
600;24;25;0.52825075
