hour_of_the_year;hour_of_the_day;day;electricity_consumption
3433;1;144;0.299718
3434;2;144;0.35039825
3435;3;144;0.5082095
3436;4;144;0.3693735
3437;5;144;0.27995975
3438;6;144;0.29287075
3439;7;144;0.926904
3440;8;144;0.3151205
3441;9;144;0.28979075
3442;10;144;0.2752295
3443;11;144;0.26580825
3444;12;144;0.4136655
3445;13;144;1.10471375
3446;14;144;0.7315885
3447;15;144;0.511241
3448;16;144;0.740748
3449;17;144;0.6992355
3450;18;144;0.8849245
3451;19;144;0.58731825
3452;20;144;0.57336575
3453;21;144;0.56479525
3454;22;144;0.6259275
3455;23;144;0.5133375
3456;24;144;0.2834525
