hour_of_the_year;hour_of_the_day;day;electricity_consumption
2521;1;106;0.1836345
2522;2;106;0.17957125
2523;3;106;0.1858795
2524;4;106;0.233464
2525;5;106;0.19325125
2526;6;106;0.20603725
2527;7;106;0.1690345
2528;8;106;0.18865525
2529;9;106;0.211817
2530;10;106;1.00758925
2531;11;106;1.4648695
2532;12;106;0.17472075
2533;13;106;1.00840775
2534;14;106;1.2901855
2535;15;106;0.32102
2536;16;106;0.3929175
2537;17;106;0.267442
2538;18;106;0.57183025
2539;19;106;0.51530275
2540;20;106;0.5297
2541;21;106;0.53628425
2542;22;106;0.54547775
2543;23;106;0.510365
2544;24;106;0.19251525
