hour_of_the_year;hour_of_the_day;day;electricity_consumption
8713;1;364;0.43816825
8714;2;364;0.40420225
8715;3;364;0.293856
8716;4;364;0.2921285
8717;5;364;0.290396
8718;6;364;0.38148975
8719;7;364;0.42998175
8720;8;364;0.4492265
8721;9;364;0.40819675
8722;10;364;0.2837445
8723;11;364;0.28195175
8724;12;364;0.68252975
8725;13;364;0.5254715
8726;14;364;1.0452115
8727;15;364;0.31955875
8728;16;364;0.3188205
8729;17;364;0.4622185
8730;18;364;0.44492475
8731;19;364;0.8432285
8732;20;364;0.73693125
8733;21;364;0.696361
8734;22;364;0.8057885
8735;23;364;0.5044985
8736;24;364;0.36226575
