hour_of_the_year;hour_of_the_day;day;electricity_consumption
2569;1;108;0.321714
2570;2;108;0.194629
2571;3;108;0.19317225
2572;4;108;0.19738625
2573;5;108;0.201401
2574;6;108;0.24347725
2575;7;108;0.19964625
2576;8;108;0.869861
2577;9;108;0.28314225
2578;10;108;0.19067525
2579;11;108;0.770232
2580;12;108;0.7809745
2581;13;108;0.31669025
2582;14;108;0.793784
2583;15;108;0.8333465
2584;16;108;0.5531545
2585;17;108;0.76802925
2586;18;108;0.391504
2587;19;108;0.2636935
2588;20;108;1.82137125
2589;21;108;1.35527575
2590;22;108;0.420098
2591;23;108;0.24600225
2592;24;108;0.7602295
