hour_of_the_year;hour_of_the_day;day;electricity_consumption
649;1;28;0.29142375
650;2;28;0.28194375
651;3;28;0.28256275
652;4;28;0.25237075
653;5;28;0.2745015
654;6;28;0.3267265
655;7;28;0.4113175
656;8;28;0.40465925
657;9;28;1.1968905
658;10;28;0.28368575
659;11;28;0.2814265
660;12;28;0.9449255
661;13;28;0.56694125
662;14;28;0.6273455
663;15;28;0.68739175
664;16;28;0.28584775
665;17;28;0.44859075
666;18;28;0.84327
667;19;28;0.7113825
668;20;28;0.57911075
669;21;28;0.80841075
670;22;28;1.10291825
671;23;28;0.81521025
672;24;28;0.4145035
